,tconst,year,genres,averagerating,numvotes,title,studio,foreign_gross,release_date,budgets,world_gross,domestic_gross,rating,director,writer,theater_date
635,tt2267998,2014.0,"Drama,Mystery,Thriller",8.1,761592.0,Gone Girl,Fox,201600000.0,"Oct 3, 2014",61000000.0,368567189.0,335567189.0,,,,
636,tt2268016,2015.0,"Comedy,Drama,Music",5.6,48497.0,Magic Mike XXL,WB,56500000.0,"Jul 1, 2015",14500000.0,123660597.0,132013057.0,,,,
637,tt2277860,2016.0,"Adventure,Animation,Comedy",7.3,213542.0,Finding Dory,BV,542300000.0,"Jun 17, 2016",200000000.0,1021215193.0,972595561.0,,,,
638,tt2278388,2014.0,"Adventure,Comedy,Crime",8.1,633604.0,The Grand Budapest Hotel,FoxS,115500000.0,"Mar 7, 2014",31000000.0,163981261.0,118376019.0,,,,
639,tt2279339,2015.0,"Comedy,Fantasy,Romance",5.8,18018.0,Love the Coopers,LGF,16100000.0,"Nov 13, 2015",18000000.0,42227490.0,52602731.0,,,,
640,tt2279373,2015.0,"Adventure,Animation,Comedy",6.0,43560.0,The SpongeBob Movie: Sponge Out of Water,Par.,162200000.0,"Feb 6, 2015",74000000.0,311013181.0,325994032.0,,,,
641,tt2281587,2014.0,"Adventure,Comedy,Crime",6.4,29018.0,Muppets Most Wanted,BV,29200000.0,"Mar 21, 2014",55000000.0,79312301.0,102378893.0,,,,
642,tt2283362,2017.0,"Action,Adventure,Comedy",7.0,242735.0,Jumanji: Welcome to the Jungle,Sony,557600000.0,"Dec 20, 2017",90000000.0,964496193.0,809008916.0,,,,
643,tt2293640,2015.0,"Adventure,Animation,Comedy",6.4,193917.0,Minions,Uni.,823400000.0,"Jul 10, 2015",74000000.0,1160336173.0,672045770.0,,,,
644,tt2294449,2014.0,"Action,Comedy,Crime",7.0,319504.0,22 Jump Street,Sony,139600000.0,"Jun 13, 2014",50000000.0,331333876.0,383419337.0,,,,
645,tt2294629,2013.0,"Adventure,Animation,Comedy",7.5,516998.0,Frozen,BV,875700000.0,"Nov 22, 2013",150000000.0,1272469910.0,801438009.0,,,,
646,tt2296777,2018.0,"Adventure,Animation,Comedy",5.1,8030.0,Sherlock Gnomes,Par.,47100000.0,"Mar 23, 2018",59000000.0,87527651.0,86442871.0,,,,
647,tt2302755,2013.0,"Action,Thriller",6.5,235443.0,Olympus Has Fallen,FD,71300000.0,"Mar 22, 2013",70000000.0,172878928.0,197827592.0,,,,
648,tt2304771,2013.0,"Biography,Drama,History",7.1,25027.0,Mandela: Long Walk to Freedom,Wein.,19000000.0,"Nov 29, 2013",35000000.0,29890402.0,16623085.0,,,,
649,tt2304933,2016.0,"Action,Adventure,Drama",5.2,90788.0,The 5th Wave,Sony,75000000.0,"Jan 22, 2016",38000000.0,111336398.0,69812982.0,,,,
650,tt2309260,2015.0,"Horror,Mystery,Thriller",4.2,17763.0,The Gallows,WB (NL),20200000.0,"Jul 10, 2015",100000.0,41656474.0,45564410.0,,,,
651,tt2310332,2014.0,"Adventure,Fantasy",7.4,438621.0,The Hobbit: The Battle of the Five Armies,WB (NL),700900000.0,"Dec 17, 2014",250000000.0,945577621.0,510219788.0,,,,
652,tt2312718,2013.0,"Action,Thriller",6.5,98549.0,Homefront,ORF,22900000.0,"Nov 27, 2013",22000000.0,51695362.0,40358492.0,,,,
653,tt2558484,2013.0,Drama,7.7,17.0,Homefront,ORF,22900000.0,"Nov 27, 2013",22000000.0,51695362.0,40358492.0,,,,
654,tt2316204,2017.0,"Horror,Sci-Fi,Thriller",6.4,226920.0,Alien: Covenant,Fox,166600000.0,"May 19, 2017",97000000.0,238521247.0,148562031.0,,,,
655,tt2321549,2014.0,"Drama,Horror",6.8,171411.0,The Babadook,IFC,9300000.0,"Nov 28, 2014",2000000.0,7482387.0,1914792.0,,,,
656,tt2322441,2015.0,"Drama,Romance,Thriller",4.1,279126.0,Fifty Shades of Grey,Uni.,404800000.0,"Feb 13, 2015",40000000.0,570998101.0,332367230.0,,,,
657,tt2328900,2018.0,"Biography,Drama,History",6.3,23866.0,Mary Queen of Scots,Focus,29900000.0,"Dec 7, 2018",25000000.0,46734733.0,32968499.0,,,,
658,tt2333784,2014.0,"Action,Adventure,Thriller",6.1,156432.0,The Expendables 3,LGF,175300000.0,"Aug 15, 2014",100000000.0,209461378.0,78622544.0,,,,
659,tt2334649,2013.0,"Biography,Drama,Romance",7.5,68187.0,Fruitvale Station,Wein.,1300000.0,"Jul 12, 2013",900000.0,17549645.0,32198998.0,,,,
660,tt2334871,2017.0,"Action,Adventure,Comedy",4.5,29997.0,Snatched,Fox,15000000.0,"May 12, 2017",42000000.0,57852177.0,91752178.0,,,,
661,tt2334873,2013.0,Drama,7.3,179453.0,Blue Jasmine,SPC,64099999.0,"Jul 26, 2013",18000000.0,102912961.0,66804871.0,,,,
662,tt2334879,2013.0,"Action,Drama,Thriller",6.4,191791.0,White House Down,Sony,132300000.0,"Jun 28, 2013",150000000.0,205440387.0,146203784.0,,,,
663,tt2345737,2014.0,"Action,Crime,Drama",6.4,40576.0,The Rover,A24,2100000.0,"Jun 13, 2014",8500000.0,3180252.0,2209199.0,,,,
664,tt2357129,2013.0,"Biography,Drama",5.9,88788.0,Jobs,ORF,19800000.0,"Aug 16, 2013",18000000.0,43402515.0,32231410.0,,,,
665,tt2357291,2014.0,"Adventure,Animation,Comedy",6.3,72209.0,Rio 2,Fox,368600000.0,"Apr 11, 2014",130000000.0,492846291.0,263038435.0,,,,
666,tt2358925,2015.0,"Comedy,Drama",5.4,29004.0,Unfinished Business,Fox,4200000.0,"Mar 6, 2015",35000000.0,13214051.0,20419501.0,,,,
667,tt2361509,2015.0,"Comedy,Drama",7.1,191494.0,The Intern,WB,118800000.0,"Sep 25, 2015",40000000.0,197115710.0,151564672.0,,,,
668,tt2364841,2013.0,"Crime,Thriller",5.6,58235.0,Runner Runner,Fox,43400000.0,"Oct 4, 2013",30000000.0,60512680.0,38616646.0,,,,
669,tt2369135,2014.0,"Action,Crime,Thriller",6.5,154909.0,Need for Speed,BV,159700000.0,"Mar 14, 2014",66000000.0,194169619.0,87168507.0,,,,
670,tt2379713,2015.0,"Action,Adventure,Thriller",6.8,352504.0,Spectre,Sony,680600000.0,"Nov 6, 2015",300000000.0,879620923.0,400174175.0,,,,
671,tt2380307,2017.0,"Adventure,Animation,Comedy",8.4,277194.0,Coco,BV,597400000.0,"Nov 22, 2017",175000000.0,798008101.0,419426015.0,,,,
672,tt7002100,2017.0,Horror,7.4,35.0,Coco,BV,597400000.0,"Nov 22, 2017",175000000.0,798008101.0,419426015.0,,,,
673,tt2381111,2015.0,"Drama,Romance",7.5,117021.0,Brooklyn,FoxS,23800000.0,"Nov 4, 2015",11000000.0,62076141.0,76622743.0,,,,
674,tt2387433,2013.0,"Horror,Sci-Fi,Thriller",6.3,65754.0,Dark Skies,W/Dim.,9000000.0,"Feb 22, 2013",3500000.0,27704111.0,34818667.0,,,,
675,tt2387559,2013.0,"Comedy,Drama",6.4,70706.0,Delivery Man,BV,19300000.0,"Nov 22, 2013",22000000.0,70536870.0,61359817.0,,,,
676,tt2388637,2013.0,"Crime,Drama,Romance",6.4,19464.0,Ain't Them Bodies Saints,IFC,635000.0,"Aug 16, 2013",5000000.0,1075009.0,788611.0,,,,
677,tt2390361,2013.0,"Comedy,Drama,Romance",7.0,55698.0,Enough Said,FoxS,7700000.0,"Sep 18, 2013",8000000.0,25621449.0,35150872.0,,,,
678,tt2395427,2015.0,"Action,Adventure,Sci-Fi",7.3,665594.0,Avengers: Age of Ultron,BV,946400000.0,"May 1, 2015",330600000.0,1403013963.0,918005868.0,,,,
679,tt2398241,2017.0,"Adventure,Animation,Comedy",6.0,15612.0,Smurfs: The Lost Village,Sony,152200000.0,"Apr 7, 2017",60000000.0,197578586.0,90020282.0,,,,
680,tt2401878,2015.0,"Animation,Comedy,Drama",7.3,58010.0,Anomalisa,Par.,1900000.0,"Dec 30, 2015",8000000.0,5706168.0,7559286.0,,,,
681,tt2402157,2014.0,"Action,Crime,Thriller",6.3,59293.0,The November Man,Rela.,7500000.0,"Aug 27, 2014",15000000.0,34820335.0,50018119.0,,,,
682,tt2402927,2015.0,"Drama,Romance",7.2,100680.0,Carol,Wein.,27600000.0,"Nov 20, 2015",11800000.0,42843521.0,25411491.0,,,,
683,tt2404233,2016.0,"Action,Adventure,Fantasy",5.4,95111.0,Gods of Egypt,LG/S,119500000.0,"Feb 26, 2016",140000000.0,138836756.0,62353464.0,,,,
684,tt2404425,2015.0,"Biography,Drama,History",7.3,48501.0,Woman in Gold,Wein.,28300000.0,"Apr 1, 2015",11000000.0,58586407.0,66607792.0,,,,
685,tt2404463,2013.0,"Action,Comedy,Crime",6.6,153501.0,The Heat,Fox,70300000.0,"Jun 28, 2013",43000000.0,229727774.0,319181587.0,,,,
686,tt2406566,2017.0,"Action,Mystery,Thriller",6.7,150407.0,Atomic Blonde,Focus,48300000.0,"Jul 28, 2017",30000000.0,98345423.0,103273925.0,,,,
687,tt2431286,2013.0,"Biography,Comedy,Drama",7.6,88704.0,Philomena,Wein.,62400000.0,"Nov 22, 2013",12000000.0,98963392.0,75409979.0,,,,
688,tt2436386,2015.0,"Drama,Mystery,Sci-Fi",6.4,71500.0,Project Almanac,Par.,10900000.0,"Jan 30, 2015",12000000.0,32909437.0,44648241.0,,,,
689,tt2446980,2015.0,Drama,6.6,118086.0,Joy,Fox,44700000.0,"Dec 25, 2015",60000000.0,101134059.0,112951232.0,,,,
690,tt2452042,2015.0,"Adventure,Animation,Comedy",7.1,39149.0,The Peanuts Movie,Fox,116100000.0,"Nov 6, 2015",99000000.0,250091610.0,260378410.0,,,,
691,tt2465146,2014.0,"Comedy,Drama,Romance",5.8,11597.0,And So It Goes,CE,10200000.0,"Jul 25, 2014",18000000.0,17920013.0,30360801.0,,,,
692,tt2473510,2015.0,"Horror,Mystery,Thriller",4.6,22361.0,Paranormal Activity: The Ghost Dimension,Par.,60600000.0,"Oct 23, 2015",10000000.0,77959374.0,36597124.0,,,,
693,tt2473682,2014.0,"Horror,Mystery,Thriller",5.0,37147.0,Paranormal Activity: The Marked Ones,Par.,58400000.0,"Jan 3, 2014",5000000.0,90904854.0,64962372.0,,,,
694,tt2473794,2014.0,"Biography,Drama,History",6.8,22661.0,Mr. Turner,SPC,18200000.0,"Dec 19, 2014",14000000.0,25187026.0,7958546.0,,,,
695,tt2503944,2015.0,"Comedy,Drama",6.6,95988.0,Burnt,Wein.,23000000.0,"Oct 30, 2015",20000000.0,36773510.0,27351946.0,,,,
696,tt2510894,2015.0,"Animation,Comedy,Family",6.7,92905.0,Hotel Transylvania 2,Sony,305100000.0,"Sep 25, 2015",80000000.0,469500298.0,339400110.0,,,,
697,tt2515034,2015.0,"Action,Crime,Drama",5.8,36053.0,The Gunman,ORF,13500000.0,"Mar 20, 2015",40000000.0,18594227.0,21364749.0,,,,
698,tt2531344,2018.0,Comedy,6.2,57142.0,Blockers,Uni.,33700000.0,"Apr 6, 2018",21000000.0,94045328.0,120611495.0,,,,
699,tt2543164,2016.0,"Drama,Mystery,Sci-Fi",7.9,515483.0,Arrival,Par.,102800000.0,"Nov 11, 2016",47000000.0,203127894.0,201046139.0,,,,
700,tt2543472,2017.0,"Drama,Family",8.0,111632.0,Wonder,LGF,173500000.0,"Nov 17, 2017",20000000.0,304604712.0,264822809.0,,,,
701,tt2547584,2016.0,"Drama,Romance",7.2,46247.0,The Light Between Oceans,BV,13400000.0,"Sep 2, 2016",20000000.0,22281732.0,25045979.0,,,,
702,tt2554274,2015.0,"Drama,Fantasy,Horror",6.5,119287.0,Crimson Peak,Uni.,43600000.0,"Oct 16, 2015",55000000.0,74966854.0,62190320.0,,,,
703,tt2555736,2015.0,"Comedy,Drama",6.6,28931.0,The Second Best Exotic Marigold Hotel,FoxS,52900000.0,"Mar 6, 2015",10000000.0,90384306.0,66178266.0,,,,
704,tt2561572,2015.0,"Comedy,Crime",6.0,111187.0,Get Hard,WB,21400000.0,"Mar 27, 2015",40000000.0,106511453.0,180811453.0,,,,
705,tt2567026,2016.0,"Adventure,Family,Fantasy",6.2,79951.0,Alice Through the Looking Glass,BV,222400000.0,"May 27, 2016",170000000.0,276928112.0,154042381.0,,,,
706,tt2582496,2015.0,"Comedy,Drama,Romance",7.8,112627.0,Me and Earl and the Dying Girl,FoxS,2300000.0,"Jun 12, 2015",8000000.0,9266180.0,13558416.0,,,,
707,tt2582500,2016.0,"Drama,Mystery,Thriller",4.7,11030.0,Shut In,EC,6200000.0,"Nov 11, 2016",10000000.0,11360665.0,13800335.0,,,,
708,tt2582782,2016.0,"Action,Crime,Drama",7.6,176469.0,Hell or High Water,LGF,10900000.0,"Aug 12, 2016",12000000.0,37584304.0,54007844.0,,,,
709,tt2582802,2014.0,"Drama,Music",8.5,616916.0,Whiplash,SPC,35900000.0,"Oct 10, 2014",3300000.0,38969037.0,26192006.0,,,,
710,tt2609912,2013.0,"Comedy,Documentary",6.8,7880.0,Kevin Hart: Let Me Explain,LG/S,74000.0,"Jul 3, 2013",2500000.0,32327255.0,64444051.0,,,,
711,tt2637276,2015.0,Comedy,6.3,165843.0,Ted 2,Uni.,135200000.0,"Jun 26, 2015",68000000.0,217214143.0,162976385.0,,,,
712,tt2637294,2015.0,"Comedy,Mystery,Sci-Fi",5.1,34444.0,Hot Tub Time Machine 2,Par.,767000.0,"Feb 20, 2015",14000000.0,12826644.0,24614651.0,,,,
713,tt2649554,2016.0,"Action,Drama,Mystery",6.6,67921.0,Midnight Special,WB,2500000.0,"Mar 18, 2016",18000000.0,7680250.0,7412282.0,,,,
714,tt2660888,2016.0,"Action,Adventure,Sci-Fi",7.1,209844.0,Star Trek Beyond,Par.,184600000.0,"Jul 22, 2016",185000000.0,335802233.0,317648340.0,,,,
715,tt2671706,2016.0,Drama,7.2,86749.0,Fences,Par.,6700000.0,"Dec 16, 2016",24000000.0,64282881.0,115382904.0,,,,
716,tt2674426,2016.0,"Drama,Romance",7.4,174567.0,Me Before You,WB (NL),152100000.0,"Jun 3, 2016",20000000.0,208265198.0,112445075.0,,,,
717,tt2679042,2015.0,"Action,Adventure,Crime",5.7,80510.0,Hitman: Agent 47,Fox,59900000.0,"Aug 21, 2015",35000000.0,82182803.0,44967450.0,,,,
718,tt2690138,2015.0,"Comedy,Drama",5.0,10066.0,The D Train,IFC,102000.0,"May 8, 2015",3000000.0,772366.0,1342688.0,,,,
719,tt2692250,2014.0,"Adventure,Comedy,Family",6.2,93103.0,Night at the Museum: Secret of the Tomb,Fox,249500000.0,"Dec 19, 2014",127000000.0,353756621.0,227446621.0,,,,
720,tt2702724,2016.0,Comedy,5.4,39096.0,The Boss,Uni.,15600000.0,"Apr 8, 2016",29000000.0,78652207.0,126377560.0,,,,
721,tt2704998,2018.0,"Action,Comedy,Crime",7.0,163279.0,Game Night,WB (NL),48500000.0,"Feb 23, 2018",37000000.0,117378084.0,138379066.0,,,,
722,tt2709768,2016.0,"Adventure,Animation,Comedy",6.5,161997.0,The Secret Life of Pets,Uni.,507100000.0,"Jul 8, 2016",75000000.0,886750534.0,736784330.0,,,,
723,tt2717822,2015.0,"Action,Crime,Thriller",5.4,48427.0,Blackhat,Uni.,11600000.0,"Jan 16, 2015",70000000.0,19665004.0,16005980.0,,,,
724,tt2726560,2015.0,"Drama,Romance",7.1,70327.0,The Longest Ride,Fox,25500000.0,"Apr 10, 2015",34000000.0,63802928.0,74846117.0,,,,
725,tt2752758,2014.0,"Horror,Mystery,Thriller",4.1,15502.0,Devil's Due,Fox,21100000.0,"Jan 17, 2014",7000000.0,36146087.0,31621461.0,,,,
726,tt2752772,2015.0,"Horror,Mystery,Thriller",5.3,41782.0,Sinister 2,Focus,25100000.0,"Aug 21, 2015",10000000.0,54104225.0,55440955.0,,,,
727,tt2771372,2014.0,"Crime,Drama,Mystery",6.8,46751.0,Veronica Mars,WB,195000.0,"Mar 14, 2014",6000000.0,3485383.0,6622127.0,,,,
728,tt2784678,2014.0,"Comedy,Romance",6.4,24744.0,Top Five,Par.,800000.0,"Dec 12, 2014",12000000.0,26001741.0,50617379.0,,,,
729,tt2820852,2015.0,"Action,Crime,Thriller",7.2,335074.0,Furious 7,Uni.,1163.0,"Apr 3, 2015",190000000.0,1518722794.0,706007020.0,,,,
730,tt2823054,2016.0,"Adventure,Comedy,Romance",6.0,74849.0,Mike and Dave Need Wedding Dates,Fox,31100000.0,"Jul 8, 2016",33000000.0,75898100.0,92009673.0,,,,
731,tt2828996,2014.0,"Comedy,Fantasy",4.7,18085.0,A Haunted House 2,ORF,6600000.0,"Apr 18, 2014",4000000.0,21206861.0,34629487.0,,,,
732,tt2848292,2015.0,"Comedy,Music",6.4,130692.0,Pitch Perfect 2,Uni.,103200000.0,"May 15, 2015",29000000.0,287625468.0,368596230.0,,,,
733,tt2854926,2018.0,Comedy,6.5,85186.0,Tag,WB (NL),23400000.0,"Jun 15, 2018",28000000.0,77026186.0,109430625.0,,,,
734,tt2869728,2016.0,"Action,Comedy,Crime",5.9,48688.0,Ride Along 2,Uni.,33400000.0,"Jan 15, 2016",40000000.0,124827316.0,182062685.0,,,,
735,tt2870708,2014.0,"Comedy,Drama",6.7,34907.0,Wish I Was Here,Focus,1900000.0,"Jul 18, 2014",6000000.0,6591365.0,7191299.0,,,,
736,tt2872718,2014.0,"Crime,Drama,Thriller",7.9,404476.0,Nightcrawler,ORF,6300000.0,"Oct 31, 2014",8500000.0,50334418.0,64781218.0,,,,
737,tt2872732,2014.0,"Action,Sci-Fi,Thriller",6.4,403194.0,Lucy,Uni.,336700000.0,"Jul 25, 2014",40000000.0,457507776.0,253273960.0,,,,
738,tt2873282,2018.0,"Action,Drama,Thriller",6.6,136738.0,Red Sparrow,Fox,104700000.0,"Mar 2, 2018",69000000.0,145951861.0,93774505.0,,,,
739,tt2911666,2014.0,"Action,Crime,Thriller",7.4,449942.0,John Wick,LG/S,45700000.0,"Oct 24, 2014",30000000.0,76235001.0,86037835.0,,,,
740,tt2918436,2015.0,"Horror,Mystery,Sci-Fi",5.2,37675.0,The Lazarus Effect,Rela.,12600000.0,"Feb 27, 2015",5000000.0,38359310.0,51601570.0,,,,
741,tt2937898,2014.0,"Crime,Drama,Thriller",7.0,60165.0,A Most Violent Year,A24,6300000.0,"Dec 31, 2014",20000000.0,8846875.0,11449134.0,,,,
742,tt2938956,2015.0,"Action,Adventure,Crime",5.2,36201.0,The Transporter Refueled,EC,56600000.0,"Sep 4, 2015",22000000.0,69698495.0,32029670.0,,,,
743,tt2948356,2016.0,"Adventure,Animation,Comedy",8.0,383446.0,Zootopia,BV,682500000.0,"Mar 4, 2016",150000000.0,1019429616.0,682568248.0,,,,
744,tt2967224,2015.0,"Action,Comedy,Crime",5.1,44723.0,Hot Pursuit,WB (NL),17100000.0,"May 8, 2015",35000000.0,45671512.0,69180201.0,,,,
745,tt2974918,2015.0,"Adventure,Animation,Comedy",5.1,14507.0,Alvin and the Chipmunks: The Road Chip,Fox,148900000.0,"Dec 18, 2015",90000000.0,249517956.0,171786987.0,,,,
746,tt2975578,2014.0,"Action,Horror,Sci-Fi",6.5,126203.0,The Purge: Anarchy,Uni.,40000000.0,"Jul 18, 2014",9000000.0,111534881.0,143562550.0,,,,
747,tt2975590,2016.0,"Action,Adventure,Fantasy",6.5,576909.0,Batman v Superman: Dawn of Justice,WB,543300000.0,"Mar 25, 2016",250000000.0,867500281.0,660760194.0,,,,
748,tt2978462,2014.0,"Drama,Family",6.4,7579.0,Dolphin Tale 2,WB,15800000.0,"Sep 12, 2014",36000000.0,57824533.0,84024533.0,,,,
749,tt2980516,2014.0,"Biography,Drama,Romance",7.7,361534.0,The Theory of Everything,Focus,87800000.0,"Nov 7, 2014",15000000.0,123327692.0,71793537.0,,,,
750,tt2980648,2014.0,"Comedy,Drama",7.3,69562.0,The Hundred-Foot Journey,BV,34600000.0,"Aug 8, 2014",22000000.0,94270488.0,108435441.0,,,,
751,tt3045616,2015.0,"Action,Comedy,Crime",5.5,61366.0,Mortdecai,LGF,39600000.0,"Jan 23, 2015",60000000.0,30396134.0,15396134.0,,,,
752,tt3062096,2016.0,"Action,Adventure,Crime",6.2,138978.0,Inferno,Sony,185700000.0,"Oct 28, 2016",75000000.0,219519367.0,68643574.0,,,,
753,tt3076658,2015.0,"Drama,Sport",7.6,224671.0,Creed,WB (NL),63800000.0,"Nov 25, 2015",37000000.0,173567581.0,219567581.0,,,,
754,tt3077214,2015.0,"Biography,Drama,History",6.9,34306.0,Suffragette,Focus,11300000.0,"Oct 23, 2015",14000000.0,34044909.0,9402420.0,,,,
755,tt3104988,2018.0,"Comedy,Romance",7.0,96617.0,Crazy Rich Asians,WB,64000000.0,"Aug 15, 2018",30000000.0,238099711.0,349032921.0,,,,
756,tt3110958,2016.0,"Action,Adventure,Comedy",6.5,216219.0,Now You See Me 2,LG/S,269800000.0,"Jun 10, 2016",90000000.0,328325007.0,130175539.0,,,,
757,tt3152624,2015.0,"Comedy,Drama,Romance",6.2,121860.0,Trainwreck,Uni.,30600000.0,"Jul 17, 2015",35000000.0,141123897.0,220412700.0,,,,
758,tt3170832,2015.0,"Drama,Thriller",8.2,316791.0,Room,A24,20700000.0,"Oct 16, 2015",13000000.0,36262783.0,29377674.0,,,,
759,tt3181822,2015.0,"Horror,Thriller",4.7,34816.0,The Boy Next Door,Uni.,17000000.0,"Jan 23, 2015",4000000.0,53401938.0,71406065.0,,,,
760,tt3210686,2014.0,"Biography,Drama,History",5.8,17606.0,Son of God,Fox,8100000.0,"Feb 28, 2014",22000000.0,70949793.0,119400064.0,,,,
761,tt3216348,2016.0,"Horror,Thriller",5.3,10217.0,Incarnate,BH Tilt,1500000.0,"Dec 2, 2016",5000000.0,9371036.0,9599774.0,,,,
762,tt3231054,2016.0,"Action,Adventure,Drama",6.3,22813.0,Risen,Sony,9200000.0,"Feb 19, 2016",20000000.0,46255763.0,73780033.0,,,,
763,tt3263904,2016.0,"Biography,Drama",7.5,202718.0,Sully,WB,115700000.0,"Sep 9, 2016",60000000.0,238524556.0,250170033.0,,,,
764,tt3289724,2018.0,"Biography,Comedy,Drama",6.1,8920.0,Welcome to Marwen,Uni.,2100000.0,"Dec 21, 2018",45000000.0,12874922.0,21563520.0,,,,
765,tt3300542,2016.0,"Action,Thriller",5.9,124757.0,London Has Fallen,Focus,143200000.0,"Mar 4, 2016",60000000.0,195194085.0,125024260.0,,,,
766,tt3316948,2015.0,"Action,Comedy,Sci-Fi",6.1,76769.0,American Ultra,LGF,12700000.0,"Aug 21, 2015",28000000.0,30295028.0,28839985.0,,,,
767,tt3322940,2014.0,"Horror,Mystery,Thriller",5.4,122039.0,Annabelle,WB (NL),172800000.0,"Oct 3, 2014",6500000.0,256862920.0,168573813.0,,,,
768,tt3332064,2015.0,"Adventure,Comedy,Family",5.8,55867.0,Pan,WB,93300000.0,"Oct 9, 2015",150000000.0,151525973.0,70188320.0,,,,
769,tt3348730,2017.0,"Crime,Horror,Mystery",5.8,57184.0,Jigsaw,LGF,64900000.0,"Oct 27, 2017",10000000.0,102445196.0,76152832.0,,,,
770,tt3371366,2017.0,"Action,Adventure,Sci-Fi",5.2,119007.0,Transformers: The Last Knight,Par.,475300000.0,"Jun 21, 2017",217000000.0,602893340.0,260368682.0,,,,
771,tt3381008,2016.0,"Action,Adventure,Comedy",6.2,82123.0,The Brothers Grimsby,Sony,18300000.0,"Mar 11, 2016",35000000.0,28720470.0,13764016.0,,,,
772,tt3385516,2016.0,"Action,Adventure,Sci-Fi",7.0,356556.0,X-Men: Apocalypse,Fox,388500000.0,"May 27, 2016",178000000.0,542537546.0,310842489.0,,,,
773,tt3387542,2016.0,"Horror,Mystery,Thriller",4.8,36423.0,The Forest,Focus,11000000.0,"Jan 8, 2016",10000000.0,40749230.0,53194261.0,,,,
774,tt4982356,2016.0,"Drama,Fantasy,Horror",6.5,222.0,The Forest,Focus,11000000.0,"Jan 8, 2016",10000000.0,40749230.0,53194261.0,,,,
775,tt3393786,2016.0,"Action,Thriller",6.1,121892.0,Jack Reacher: Never Go Back,Par.,103400000.0,"Oct 21, 2016",60000000.0,159946489.0,117397076.0,,,,
776,tt3397884,2015.0,"Action,Crime,Drama",7.6,328548.0,Sicario,LGF,38000000.0,"Sep 18, 2015",30000000.0,84393749.0,93789293.0,,,,
777,tt3401882,2017.0,Comedy,5.6,35136.0,Fist Fight,WB (NL),8900000.0,"Feb 17, 2017",25000000.0,40286416.0,64387017.0,,,,
778,tt3411444,2017.0,"Adventure,Animation,Comedy",6.7,40229.0,Ferdinand,Fox,211700000.0,"Dec 15, 2017",111000000.0,289847930.0,168810380.0,,,,
779,tt3416532,2016.0,"Animation,Drama,Fantasy",7.5,70416.0,A Monster Calls,Focus,43600000.0,"Jan 6, 2017",43000000.0,46414530.0,7440823.0,,,,
780,tt3416828,2016.0,"Adventure,Animation,Comedy",5.7,48932.0,Ice Age: Collision Course,Fox,344500000.0,"Jul 22, 2016",105000000.0,402156682.0,128163007.0,,,,
781,tt3450650,2015.0,"Action,Comedy,Crime",4.4,30828.0,Paul Blart: Mall Cop 2,Sony,36600000.0,"Apr 17, 2015",38000000.0,107650646.0,142091594.0,,,,
782,tt3450958,2017.0,"Action,Adventure,Drama",7.5,201943.0,War for the Planet of the Apes,Fox,343800000.0,"Jul 14, 2017",152000000.0,489592267.0,293780162.0,,,,
783,tt3460252,2015.0,"Crime,Drama,Mystery",7.8,434966.0,The Hateful Eight,Wein.,101600000.0,"Dec 25, 2015",62000000.0,147864886.0,108217416.0,,,,
784,tt3469046,2017.0,"Adventure,Animation,Comedy",6.3,92580.0,Despicable Me 3,Uni.,770200000.0,"Jun 30, 2017",75000000.0,1034727750.0,529224300.0,,,,
785,tt3470600,2016.0,"Animation,Comedy,Family",7.1,115951.0,Sing,Uni.,363800000.0,"Dec 21, 2016",75000000.0,634454789.0,540729045.0,,,,
786,tt3486626,2017.0,"Adventure,Animation,Comedy",5.5,4820.0,The Nut Job 2: Nutty by Nature,ORF,36800000.0,"Aug 11, 2017",40000000.0,57438389.0,56770522.0,,,,
787,tt3498820,2016.0,"Action,Adventure,Sci-Fi",7.8,583507.0,Captain America: Civil War,BV,745200000.0,"May 6, 2016",250000000.0,1140069413.0,816184349.0,,,,
788,tt3501632,2017.0,"Action,Adventure,Comedy",7.9,482995.0,Thor: Ragnarok,BV,538900000.0,"Nov 3, 2017",180000000.0,846980024.0,630158289.0,,,,
789,tt3521126,2017.0,"Biography,Comedy,Drama",7.4,111737.0,The Disaster Artist,A24,8700000.0,"Dec 1, 2017",10000000.0,28717667.0,42220616.0,,,,
790,tt3521164,2016.0,"Adventure,Animation,Comedy",7.6,224253.0,Moana,BV,394600000.0,"Nov 23, 2016",150000000.0,637517365.0,497557044.0,,,,
791,tt3522806,2016.0,"Action,Adventure,Thriller",5.7,67275.0,Mechanic: Resurrection,LG/S,104500000.0,"Aug 26, 2016",40000000.0,109738840.0,42418403.0,,,,
792,tt3530002,2015.0,"Adventure,Comedy,Fantasy",6.4,58455.0,The Night Before,Sony,9300000.0,"Nov 20, 2015",25000000.0,52427346.0,86035725.0,,,,
793,tt3531824,2016.0,"Action,Adventure,Crime",6.5,102782.0,Nerve,LGF,46700000.0,"Jul 27, 2016",20000000.0,70652284.0,77183626.0,,,,
794,tt3532216,2017.0,"Action,Biography,Comedy",7.2,131043.0,American Made,Uni.,83500000.0,"Sep 29, 2017",50000000.0,135569212.0,102642000.0,,,,
795,tt3564472,2017.0,"Comedy,Drama",6.2,29321.0,Girls Trip,Uni.,25400000.0,"Jul 21, 2017",28000000.0,140886353.0,230308515.0,,,,
